TransactionID,SaleDate,SaleTime,CafeName,Branch,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice_KES,Discount_Pct,TotalAmount_KES,PaymentMethod,StaffID,Rating
TXN-002894,2024-01-01,09:37,Art Caffe,Tudor,CUST-0333,PRD-016,Croissant,Pastry,1,280,5,266,MPESA,STF-072,3
TXN-002670,2024-08-18,06:51,Art Café,CBD,CUST-0305,PRD-009,Iced Latte,Coffee,1,400,0,400,cash,STF-010,2
TXN-003978,2023-04-06,17:30,Art Caffe,CBD,CUST-0003,PRD-003,Cappuccino,Coffee,1,350,10,315,mpesa,STF-044,3
TXN-008118,2024-12-12,22:46,Java House,Kilimani,,PRD-009,Iced Latte,Coffee,1,400,20,320,M-PESA,STF-008,5
TXN-000280,2023-01-16,16:34,Art Café,Upperhill,CUST-0115,PRD-022,Eggs Benedict,Food,2,750,0,1500,MPESA,STF-074,3
TXN-008388,2024-05-09,21:15,ArtCaffe,CBD,CUST-0496,PRD-018,Cinnamon Roll,Pastry,1,300,0,300,M-Pesa,STF-022,4
TXN-007600,2024-04-23,16:50,Artcafe,Nyali,CUST-0249,PRD-025,Caesar Salad,Food,3,550,10%,1485,M-PESA,STF-007,4
TXN-006887,2024-10-20,18:29,JAVA HOUSE,Westside,CUST-0498,PRD-016,Croissant,Pastry,1,270,0,270,Visa,STF-009,5
TXN-007915,2023-04-21,12:01,Art Caffe,Milimani,CUST-0401,PRD-008,Mocha,Coffee,2,400,0,800,Mastercard,STF-061,3
TXN-006753,2023-01-16,08:51,Art Café,CBD,CUST-0208,PRD-010,Lungo,Coffee,3,270,0,810,Cash,STF-071,5
TXN-001695,2024-11-24,11:02,Java House,Lavington,,PRD-007,Macchiato,Coffee,1,320,15,272,Cash,STF-047,3
TXN-009452,2023-10-07,10:35,Art Caffe,CBD,CUST-0476,PRD-007,Macchiato,Coffee,2,320,10,576,mpesa,STF-057,4
TXN-005019,2023-07-26,20:52,JAVA HOUSE,CBD,CUST-0340,PRD-013,Black Tea,Tea,2,160,20,256,MPESA,STF-046,3
TXN-003480,2024-06-05,14:36,Java House,CBD,CUST-0005,PRD-010,Lungo,Coffee,1,270,15,229.5,M-Pesa,STF-075,4
TXN-004417,2023-08-07,20:29,java house,CBD,CUST-0260,PRD-012,Green Tea,Tea,1,180,0,,M-PESA,STF-040,4
TXN-009869,2024-10-02,08:22,Art Caffe,Nyali,CUST-0159,PRD-005,Flat White,Coffee,5,630,0%,3150,Visa,STF-047,4
TXN-004156,2024-03-01,14:14,Art Caffe,CBD,CUST-0241,PRD-001,espresso,Coffee,2,250,0,500,Visa,STF-080,4
TXN-004884,2023-02-04,12:03,Java House,CBD,CUST-0122,PRD-009,Iced Latte,Coffee,1,400,5,380,MPESA,STF-019,4
TXN-009870,2023-09-13,13:45,java house,Westside,,PRD-021,Club Sandwich,Food,1,650,10,585,Visa,STF-008,2
TXN-009994,2024-05-25,20:23,JAVA HOUSE,CBD,CUST-0453,PRD-012,green tea,Tea,1,180,10%,162,M-PESA,STF-007,4
TXN-009138,2023-06-24,09:03,Art Caffe,Tudor,CUST-0159,PRD-023,Avocado Toast,Food,1,580,0,580,M-PESA,STF-067,4
TXN-010143,2024-12-21,16:13,Art Caffe,Lavington,CUST-0442,PRD-011,Masala Chai,Tea,2,200,0,400,MPESA,STF-024,5
TXN-004297,16/11/2023,12:23,Java House,MILIMANI,,PRD-019,Banana Bread,Pastry,1,220,0%,220,mpesa,STF-038,5
TXN-005191,2024-03-31,11:04,ArtCaffe,CBD,,PRD-030,Green Smoothie,Juices,1,350,10,315,Visa,STF-020,5
TXN-004684,2023-12-15,21:54,Art Caffe,CBD,CUST-0257,PRD-010,Lungo,Coffee,1,270,0,270,M-PESA,STF-058,4
TXN-006202,2024-11-23,06:55,Java House,CBD,CUST-0280,PRD-015,Chamomile,Tea,1,200,0,200,cash,STF-035,4
TXN-002210,2023-07-24,18:04,Art Caffe,CBD,CUST-0176,PRD-009,iced latte,Coffee,5,400,10,1800,cash,STF-055,4
TXN-008381,2023-03-02,19:03,Art Caffe,Westside,CUST-0478,PRD-003,Cappuccino,Coffee,2,350,0,700,cash,STF-005,5
TXN-006215,2023-11-18,16:34,Art Caffe,CBD,CUST-0112,PRD-002,Americano,Coffee,1,280,5,266,Mastercard,STF-073,4
TXN-004564,2024-11-06,12:28,ArtCaffe,CBD,CUST-0405,PRD-009,Iced Latte,Coffee,1,400,5,380,M-Pesa,STF-039,4
TXN-000185,2023-04-11,19:44,Art Café,CBD,CUST-0017,PRD-019,Banana Bread,Pastry,1,220,5,209,CASH,STF-033,4
TXN-005423,2024-03-23,12:34,JAVA HOUSE,CBD,CUST-0211,PRD-011,Masala Chai,Tea,2,200,0,400,M-Pesa,STF-031,4
TXN-005475,2023-12-17,13:02,Art Caffe,Westside,CUST-0101,PRD-016,Croissant,Pastry,1,280,0,280,CASH,STF-026,5
TXN-004517,2023-11-01,,Art Café,CBD,CUST-0147,PRD-007,Macchiato,Coffee,1,320,0,320,Mastercard,STF-034,5
TXN-002351,2023-09-14,07:47,ArtCaffe,CBD,CUST-0131,PRD-033,Strawberry Shake,Shakes,2,640,0,1280,cash,STF-043,5
TXN-000554,2024-03-14,09:39,java house,CBD,CUST-0029,PRD-003,Cappuccino,Coffee,3,350,0,1050,M-PESA,STF-005,5
TXN-001398,2023-05-20,08:29,java house,Upperhill,CUST-0028,PRD-018,Cinnamon Roll,Pastry,3,300,5,855,mpesa,STF-019,4
TXN-001385,2024-12-30,11:49,Artcafe,CBD,CUST-0439,PRD-002,Americano,Coffee,2,280,0,560,mpesa,STF-074,
TXN-005359,2023-12-23,10:24,Art Caffe,CBD,CUST-0489,PRD-019,Banana Bread,Pastry,1,220,0,220,Cash,STF-054,5
TXN-007054,2023-11-02,,Java House,CBD,CUST-0214,PRD-006,Cold Brew,Coffee,2,420,10,756,visa,STF-024,3
TXN-004904,2023-12-28,11:39,Art Caffe,Nyali,CUST-0292,PRD-003,Cappuccino,Coffee,1,350,0,350,mpesa,STF-024,4
TXN-000298,2024-08-13,12:47,Java House,CBD,CUST-0336,PRD-020,Scone,Pastry,4,200,0,800,Visa,STF-019,4
TXN-000444,2024-10-17,10:40,java house,CBD,CUST-0338,PRD-003,Cappuccino,Coffee,4,350,0,1400,Mastercard,STF-042,5
TXN-008491,2024-03-07,11:17,Artcafe,CBD,CUST-0499,PRD-026,Orange Juice,Juices,1,300,0,300,MPESA,STF-009,5
TXN-008242,2024-07-13,,Art Café,CBD,CUST-0312,PRD-019,Banana Bread,Pastry,3,220,0,660,M-PESA,STF-034,1
TXN-002078,2023-07-15,20:24,ArtCaffe,CBD,CUST-0349,PRD-001,Espresso,Coffee,1,250,0%,250,Visa,STF-064,5
TXN-004752,2024-09-26,20:47,ArtCaffe,CBD,CUST-0174,PRD-003,Cappuccino,Coffee,1,350,5,332.5,CASH,STF-066,5
TXN-008486,2024-12-04,18:21,ArtCaffe,CBD,CUST-0122,PRD-007,Macchiato,COFFEE,-2,320,0,640,cash,STF-017,2
TXN-002230,2023-06-15,21:55,Java House,CBD,CUST-0042,PRD-020,Scone,Pastry,1,200,0,200,Mastercard,STF-074,4
TXN-002843,2024-08-04,16:19,ArtCaffe,CBD,CUST-0161,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,M-PESA,STF-064,5
TXN-002538,2024-01-22,12:18,Art Caffe,CBD,CUST-0450,PRD-007,Macchiato,Coffee,2,320,0,640,Mastercard,STF-048,5
TXN-007067,2023-03-16,11:37,Java House,CBD,CUST-0270,PRD-008,Mocha,Coffee,1,400,0,400,Mastercard,STF-044,3
TXN-010383,2023-06-07,08:22,Java House,CBD,CUST-0178,PRD-018,Cinnamon Roll,Pastry,1,300,10,270,cash,STF-046,4
TXN-007278,2023-08-19,17:36,Art Caffe,CBD,CUST-0033,PRD-018,Cinnamon Roll,Pastry,2,300,20,480,Mastercard,STF-015,5
TXN-003368,2024-08-29,20:41,Art Café,CBD,CUST-0136,PRD-018,Cinnamon Roll,Pastry,1,300,5,285,Visa,STF-023,5
TXN-008347,2023-06-07,07:55,Artcafe,CBD,CUST-0153,PRD-025,Caesar Salad,Food,2,550,5,1045,visa,STF-070,4
TXN-002579,2023-10-21,06:40,JAVA HOUSE,Karen,CUST-0231,PRD-019,Banana Bread,Pastry,1,220,0,,Visa,STF-043,4
TXN-001132,2024-08-23,19:19,JAVA HOUSE,CBD,CUST-0499,PRD-024,Chicken Wrap,Food,1,620,5,589,Visa,STF-072,4
TXN-007446,2024-06-20,06:39,Art Café,CBD,CUST-0357,PRD-014,Mint Tea,Tea,3,190,10,513,Visa,STF-016,5
TXN-008218,2023-12-24,17:53,java house,Westside,CUST-0395,PRD-010,Lungo,Coffee,1,270,10,243,CASH,STF-046,4
TXN-000321,18/01/2024,20:59,java house,CBD,CUST-0485,PRD-024,Chicken Wrap,Food,2,600,0,1200,CASH,STF-025,4
TXN-001372,2023-01-16,06:20,java house,CBD,CUST-0203,PRD-005,Flat White,Coffee,1,360,0,360,mpesa,STF-016,5
TXN-004043,2023-12-31,21:58,Art Café,CBD,CUST-0036,PRD-014,Mint Tea,Tea,3,190,0%,570,M-PESA,STF-017,5
TXN-006889,2023-12-03,16:45,Artcafe,CBD,CUST-0097,PRD-010,Lungo,Coffee,2,270,0,540,cash,STF-036,5
TXN-005817,05/07/2023,14:57,java house,CBD,CUST-0007,PRD-024,Chicken Wrap,Food,4,600,0,2400,cash,STF-059,5
TXN-000908,2024-10-26,20:37,ArtCaffe,CBD,CUST-0319,PRD-003,Cappuccino,Coffee,3,350,10,945,CASH,STF-031,4
TXN-006729,2024-05-21,22:14,Java House,CBD,CUST-0106,PRD-030,Green Smoothie,Juices,3,350,5,997.5,cash,STF-078,3
TXN-003951,2023-05-01,09:03,java house,CBD,CUST-0074,PRD-015,Chamomile,Tea,3,200,5,570,M-PESA,STF-022,4
TXN-005327,2023-02-26,12:40,Art Café,CBD,CUST-0013,PRD-023,Avocado Toast,Food,1,580,0%,580,M-PESA,STF-013,3
TXN-009426,2023-12-03,13:33,JAVA HOUSE,CBD,CUST-0327,PRD-002,Americano,Coffee,3,280,0%,840,M-PESA,STF-052,5
TXN-007560,2023-04-10,06:03,java house,Lavington,CUST-0415,PRD-024,Chicken Wrap,Food,1,600,0,600,mpesa,STF-026,5
TXN-007704,2023-02-03,11:19,ArtCaffe,CBD,CUST-0319,PRD-011,Masala Chai,Tea,1,200,5,190,M-PESA,STF-032,5
TXN-007812,2024-05-09,,Artcafe,CBD,CUST-0053,PRD-002,Americano,Coffee,1,280,5,266,M-PESA,STF-014,4
TXN-002054,2024-03-22,10:58,Art Café,CBD,CUST-0450,PRD-010,Lungo,Coffee,3,270,5,769.5,M-PESA,STF-067,5
TXN-008904,2024-06-16,15:02,Artcafe,CBD,CUST-0211,PRD-008,Mocha,Coffee,3,400,0,1200,M-Pesa,STF-013,5
TXN-000927,21/11/2023,07:45,java house,CBD,CUST-0422,PRD-002,Americano,Coffee,3,280,0,840,visa,STF-053,1
TXN-006930,2023-09-15,15:54,Java House,Karen,CUST-0343,PRD-010,lungo,Coffee,1,270,5,256.5,visa,STF-017,4
TXN-000016,2023-03-24,15:14,Art Café,CBD,CUST-0080,PRD-015,Chamomile,Tea,1,200,5,190,visa,STF-077,4
TXN-000144,2023-05-03,18:52,Artcafe,Westside,CUST-0490,PRD-005,Flat White,Coffee,1,360,10,324,M-Pesa,STF-005,5
TXN-002364,2024-07-28,20:55,Art Caffe,CBD,CUST-0225,PRD-011,Masala Chai,Tea,4,200,0,800,Cash,STF-067,5
TXN-000130,2023-08-20,20:41,Art Caffe,CBD,CUST-0126,PRD-011,Masala Chai,Tea,1,200,0,200,Mastercard,STF-025,4
TXN-001162,2023-09-02,14:13,Artcafe,CBD,CUST-0432,PRD-006,Cold Brew,Coffee,1,420,0,420,CASH,STF-015,4
TXN-008204,2024-11-05,07:50,Artcafe,CBD,CUST-0403,PRD-021,Club Sandwich,Food,4,650,0,2600,visa,STF-010,4
TXN-006914,2023-04-03,12:14,Artcafe,CBD,CUST-0072,PRD-015,Chamomile,Tea,1,200,0,200,M-Pesa,STF-041,4
TXN-005271,2024-05-03,20:19,ArtCaffe,CBD,,PRD-025,Caesar Salad,Food,1,550,10%,495,M-PESA,STF-015,4
TXN-005697,2024-04-18,14:55,Art Café,Westside,CUST-0478,PRD-007,Macchiato,Coffee,2,320,0,640,Visa,STF-022,
TXN-005361,2024-04-18,07:46,Art Café,TUDOR,CUST-0297,PRD-013,Black Tea,Tea,-4,160,0,640,mpesa,STF-036,4
TXN-001877,2024-09-16,20:10,Java House,CBD,CUST-0301,PRD-010,Lungo,Coffee,1,270,0,270,Cash,STF-009,5
TXN-002489,2024-03-09,16:50,java house,Westside,CUST-0454,PRD-024,Chicken Wrap,Food,1,600,0,600,Mastercard,STF-014,3
TXN-005369,2023-11-17,19:28,JAVA HOUSE,CBD,CUST-0322,PRD-019,Banana Bread,Pastry,1,220,10,198,Visa,STF-076,5
TXN-004480,2024-10-26,15:14,java house,Milimani,CUST-0033,PRD-023,Avocado Toast,Food,1,580,0,580,M-Pesa,STF-001,4
TXN-001183,2023-02-23,11:58,Java House,CBD,CUST-0002,PRD-028,Mango Juice,Juices,1,290,0,290,cash,STF-015,5
TXN-006921,2023-03-20,22:24,Art Café,CBD,CUST-0340,PRD-018,Cinnamon Roll,Pastry,1,300,0,300,Mastercard,STF-053,5
TXN-006055,2024-07-12,12:09,ArtCaffe,CBD,CUST-0270,PRD-032,Vanilla Shake,Shakes,1,420,5,399,CASH,STF-073,4
TXN-001171,2024-11-04,22:07,Art Caffe,Karen,CUST-0013,PRD-015,Chamomile,Tea,1,200,0,200,CASH,STF-052,4
TXN-006959,2023-10-11,16:25,java house,CBD,CUST-0359,PRD-009,Iced Latte,Coffee,1,400,0,400,MPESA,STF-051,4
TXN-002183,2024-04-08,19:14,Art Café,Lavington,CUST-0202,PRD-030,Green Smoothie,JUICES,1,350,0,350,mpesa,STF-033,1
TXN-005146,2023-12-07,16:36,Art Caffe,WESTSIDE,CUST-0313,PRD-026,Orange Juice,Juices,2,300,0,600,mpesa,STF-038,2
TXN-003372,2023-07-08,,Artcafe,CBD,CUST-0046,PRD-033,Strawberry Shake,Shakes,2,430,10,774,M-PESA,STF-031,5
TXN-008992,2024-03-08,22:33,ArtCaffe,CBD,CUST-0398,PRD-009,Iced Latte,Coffee,3,400,0%,1200,cash,STF-056,4
TXN-001860,2023-02-20,10:27,Art Caffe,CBD,CUST-0096,PRD-028,Mango Juice,Juices,1,290,0,290,visa,STF-032,1
TXN-005490,2023-06-27,10:04,Art Caffe,Nyali,CUST-0189,PRD-001,Espresso,Coffee,1,250,0,250,visa,STF-046,4
TXN-005919,2023-05-01,22:10,JAVA HOUSE,Upperhill,CUST-0281,PRD-004,Latte,Coffee,2,380,0,760,M-PESA,STF-035,3
TXN-005994,2023-07-15,19:09,Art Caffe,CBD,CUST-0138,PRD-004,Latte,Coffee,1,380,15%,323,cash,STF-003,4
TXN-008606,2023-11-30,08:06,Java House,CBD,CUST-0063,PRD-005,Flat White,Coffee,3,360,0%,1080,MPESA,STF-064,5
TXN-008337,2024-09-03,21:50,ArtCaffe,CBD,CUST-0466,PRD-009,Iced Latte,Coffee,1,400,0%,400,Cash,STF-072,
TXN-003589,2023-06-06,16:47,java house,CBD,CUST-0440,PRD-003,Cappuccino,Coffee,2,350,0,700,Mastercard,STF-002,4
TXN-006352,2024-06-09,22:47,Art Caffe,Upperhill,CUST-0139,PRD-013,Black Tea,Tea,1,160,0,160,MPESA,STF-059,5
TXN-003122,2024-06-09,10:38,Art Caffe,CBD,CUST-0196,PRD-019,Banana Bread,Pastry,1,220,0,220,M-Pesa,STF-065,5
TXN-000388,2024-02-25,16:56,Java House,CBD,CUST-0025,PRD-024,Chicken Wrap,Food,2,600,0,1200,CASH,STF-001,3
TXN-001312,2023-10-21,17:47,Java House,CBD,CUST-0417,PRD-003,cappuccino,Coffee,1,350,0,350,MPESA,STF-024,4
TXN-001033,2023-11-25,11:05,java house,CBD,CUST-0151,PRD-011,Masala Chai,Tea,1,200,15,170,CASH,STF-009,5
TXN-008499,2023-04-16,21:23,Art Café,CBD,CUST-0434,PRD-012,Green Tea,Tea,2,180,15,306,MPESA,STF-030,5
TXN-006124,2024-05-04,19:22,java house,Karen,CUST-0343,PRD-027,Passion Fruit,Juices,1,280,5,266,CASH,STF-045,4
TXN-004937,2023-01-27,20:13,ArtCaffe,Tudor,CUST-0167,PRD-001,Espresso,Coffee,1,250,0,250,Mastercard,STF-018,5
TXN-000932,2024-06-15,21:49,Art Caffe,CBD,CUST-0488,PRD-032,Vanilla Shake,Shakes,1,420,15,357,cash,STF-010,5
TXN-004020,2023-01-14,22:51,Java House,CBD,CUST-0238,PRD-016,Croissant,PASTRY,1,280,10,252,visa,STF-056,5
TXN-000692,2024-10-11,,Art Caffe,CBD,CUST-0077,PRD-018,Cinnamon Roll,Pastry,3,300,0,900,M-Pesa,STF-055,3
TXN-005993,2023-01-01,07:09,JAVA HOUSE,Upperhill,CUST-0264,PRD-021,Club Sandwich,Food,2,650,0,1300,Mastercard,STF-028,5
TXN-007521,2023-12-02,15:38,java house,CBD,CUST-0024,PRD-006,Cold Brew,Coffee,1,420,0,420,MPESA,STF-048,5
TXN-000830,2024-08-30,07:06,ArtCaffe,CBD,CUST-0098,PRD-028,Mango Juice,Juices,1,290,15,246.5,Cash,STF-068,4
TXN-003499,2023-01-25,15:08,java house,CBD,CUST-0271,PRD-005,Flat White,Coffee,1,360,0,360,MPESA,STF-062,4
TXN-002082,2024-07-30,09:35,Art Café,CBD,,PRD-030,Green Smoothie,Juices,1,350,5,332.5,mpesa,STF-066,4
TXN-009451,2024-07-22,,java house,CBD,CUST-0089,PRD-015,Chamomile,Tea,-1,200,0,200,Mastercard,STF-018,4
TXN-010007,2024-10-08,14:18,java house,CBD,CUST-0243,PRD-031,Chocolate Shake,Shakes,1,450,0,,Cash,STF-036,4
TXN-000045,2024-05-03,10:46,Art Café,CBD,CUST-0038,PRD-016,Croissant,Pastry,4,280,0,1120,cash,STF-049,4
TXN-003940,2023-04-23,18:45,ArtCaffe,CBD,CUST-0011,PRD-003,Cappuccino,COFFEE,1,350,10,315,cash,STF-073,4
TXN-007608,2024-12-12,18:01,Art Caffe,CBD,CUST-0092,PRD-005,Flat White,Coffee,2,360,5,684,Visa,STF-012,5
TXN-005197,2024-08-27,15:25,Java House,CBD,CUST-0411,PRD-033,Strawberry Shake,Shakes,1,430,0,430,Mastercard,STF-002,
TXN-004320,2023-06-30,15:42,ArtCaffe,Westside,CUST-0034,PRD-015,Chamomile,Tea,1,200,0,200,visa,STF-043,1
TXN-002966,2023-03-11,21:23,Java House,CBD,CUST-0467,PRD-029,Watermelon Juice,Juices,4,260,5,988,M-PESA,STF-008,3
TXN-003970,2023-07-14,22:02,ArtCaffe,CBD,CUST-0340,PRD-019,Banana Bread,Pastry,1,220,0,220,MPESA,STF-016,5
TXN-001188,2023-03-25,11:05,java house,Upperhill,CUST-0158,PRD-013,Black Tea,Tea,4,160,0,640,MPESA,STF-017,5
TXN-009500,2023-10-19,19:51,Java House,CBD,CUST-0247,PRD-032,Vanilla Shake,Shakes,1,420,5,399,CASH,STF-061,4
TXN-006001,2024-08-02,16:58,JAVA HOUSE,CBD,CUST-0183,PRD-004,Latte,Coffee,5,380,0,1900,cash,STF-078,5
TXN-000285,2023-06-30,16:54,Artcafe,CBD,CUST-0170,PRD-010,Lungo,Coffee,1,270,0,270,CASH,STF-032,5
TXN-009412,2023-07-01,20:10,Artcafe,CBD,CUST-0431,PRD-024,Chicken Wrap,Food,1,600,10%,540,cash,STF-041,5
TXN-004160,2024-05-27,17:49,ArtCaffe,Milimani,CUST-0074,PRD-010,Lungo,Coffee,1,270,0,,M-Pesa,STF-073,3
TXN-003093,2023-08-27,18:12,Art Café,Nyali,CUST-0134,PRD-021,Club Sandwich,Food,3,950,0,,mpesa,STF-004,4
TXN-006443,2024-06-25,11:13,java house,Karen,CUST-0129,PRD-005,Flat White,Coffee,1,360,0,360,mpesa,STF-012,4
TXN-004557,2024-04-27,12:34,Art Caffe,CBD,CUST-0100,PRD-032,Vanilla Shake,Shakes,1,420,0,420,M-Pesa,STF-042,5
TXN-006042,2023-07-19,20:12,ArtCaffe,CBD,CUST-0352,PRD-018,cinnamon roll,Pastry,1,300,15,255,Cash,STF-018,3
TXN-004324,2023-07-19,11:50,Artcafe,CBD,CUST-0177,PRD-011,Masala Chai,Tea,1,200,15%,170,Visa,STF-040,5
TXN-007619,2023-04-11,21:37,Art Caffe,Kilimani,CUST-0458,PRD-020,Scone,Pastry,1,200,0,200,MPESA,STF-031,4
TXN-006018,2024-05-26,14:32,Artcafe,CBD,CUST-0095,PRD-022,eggs benedict,Food,1,750,0,750,mpesa,STF-051,4
TXN-003365,2023-05-22,,JAVA HOUSE,CBD,CUST-0120,PRD-002,Americano,Coffee,1,280,0,280,mpesa,STF-008,4
TXN-001405,2024-04-27,08:04,Java House,CBD,CUST-0438,PRD-028,Mango Juice,Juices,1,290,0,290,cash,STF-009,5
TXN-003196,2024-11-06,,Java House,CBD,CUST-0345,PRD-017,Blueberry Muffin,Pastry,3,250,5,712.5,Cash,STF-061,4
TXN-005806,2023-10-15,16:08,Art Café,CBD,CUST-0358,PRD-006,Cold Brew,Coffee,1,420,0,420,Visa,STF-060,4
TXN-000970,2023-11-23,12:32,Art Café,CBD,CUST-0122,PRD-025,Caesar Salad,Food,3,550,0,1650,CASH,STF-051,5
TXN-003735,2023-01-31,21:53,Java House,Nyali,CUST-0379,PRD-020,Scone,Pastry,2,200,0,400,Cash,STF-032,4
TXN-000926,2023-04-04,11:47,Art Caffe,CBD,CUST-0073,PRD-009,Iced Latte,Coffee,1,400,5,380,Visa,STF-003,5
TXN-010066,2023-12-21,06:04,Art Café,CBD,,PRD-001,Espresso,Coffee,2,250,0,500,Visa,STF-047,5
TXN-008758,2024-05-30,18:11,Art Caffe,LAVINGTON,CUST-0057,PRD-016,Croissant,Pastry,1,280,0,280,visa,STF-063,3
TXN-004726,2024-03-29,22:58,Java House,CBD,CUST-0030,PRD-006,Cold Brew,Coffee,2,420,5,798,Cash,STF-042,5
TXN-008553,2023-01-19,08:23,Artcafe,CBD,CUST-0336,PRD-019,Banana Bread,Pastry,3,220,0,660,Cash,STF-038,4
TXN-002852,2024-02-10,22:30,java house,CBD,CUST-0344,PRD-004,Latte,Coffee,3,380,10,1026,cash,STF-075,4
TXN-008750,2023-11-04,14:06,ArtCaffe,Kilimani,CUST-0057,PRD-014,Mint Tea,Tea,-4,190,0,760,Cash,STF-019,5
TXN-005857,2024-09-22,07:15,Art Caffe,Westlands,CUST-0424,PRD-001,espresso,Coffee,1,490,0,490,M-PESA,STF-007,5
TXN-008835,2024-09-17,12:08,java house,Upperhill,CUST-0302,PRD-024,Chicken Wrap,Food,1,600,5,570,Mastercard,STF-067,3
TXN-009404,2024-05-16,11:01,Art Caffe,CBD,CUST-0383,PRD-005,Flat White,Coffee,1,360,0,,Mastercard,STF-015,4
TXN-008485,2024-08-31,12:41,Art Café,CBD,CUST-0054,PRD-013,Black Tea,Tea,1,160,0%,160,M-PESA,STF-015,4
TXN-004472,2024-03-28,15:48,Art Caffe,CBD,CUST-0039,PRD-007,Macchiato,Coffee,1,180,0,180,MPESA,STF-021,4
TXN-005820,2023-01-23,06:58,Art Caffe,CBD,CUST-0273,PRD-020,Scone,Pastry,1,200,0,200,Cash,STF-015,3
TXN-004349,2023-04-08,14:50,Java House,Milimani,CUST-0067,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,mpesa,STF-077,4
TXN-008003,2024-11-25,16:22,java house,CBD,CUST-0104,PRD-018,Cinnamon Roll,Pastry,3,300,0,,Visa,STF-005,4
TXN-003627,2023-12-31,11:15,Art Caffe,CBD,CUST-0305,PRD-010,Lungo,Coffee,1,270,0,270,M-Pesa,STF-038,5
TXN-001790,2024-06-14,10:58,Java House,CBD,,PRD-018,Cinnamon Roll,Pastry,2,300,15,,M-Pesa,STF-022,4
TXN-010075,2023-04-05,11:41,ArtCaffe,CBD,CUST-0429,PRD-022,Eggs Benedict,Food,1,750,0,750,Mastercard,STF-065,5
TXN-002060,2024-03-11,18:07,ArtCaffe,CBD,CUST-0344,PRD-027,Passion Fruit,Juices,4,280,0,1120,cash,STF-031,5
TXN-007842,22/11/2024,19:51,Artcafe,Nyali,CUST-0072,PRD-017,Blueberry Muffin,Pastry,2,250,0,500,Mastercard,STF-055,5
TXN-005339,2024-03-20,08:29,Java House,CBD,CUST-0087,PRD-002,Americano,Coffee,1,280,0,280,M-PESA,STF-079,5
TXN-004014,2024-02-17,10:17,Art Caffe,CBD,,PRD-025,caesar salad,Food,1,550,0%,550,Mastercard,STF-072,4
TXN-001903,2023-10-19,12:24,Artcafe,CBD,CUST-0374,PRD-003,Cappuccino,Coffee,3,350,15,892.5,MPESA,STF-024,4
TXN-004687,2024-09-08,12:39,JAVA HOUSE,CBD,CUST-0195,PRD-010,Lungo,Coffee,3,270,15,688.5,cash,STF-037,
TXN-008860,2023-07-06,21:52,Java House,CBD,CUST-0268,PRD-008,Mocha,Coffee,2,400,0,800,CASH,STF-011,4
TXN-004923,2023-01-09,06:25,Art Café,CBD,CUST-0053,PRD-024,chicken wrap,Food,1,600,5,570,cash,STF-074,5
TXN-007811,2023-11-26,07:40,java house,CBD,CUST-0181,PRD-031,Chocolate Shake,Shakes,1,450,5,427.5,M-Pesa,STF-034,5
TXN-000076,2024-12-02,17:00,Art Caffe,CBD,CUST-0042,PRD-005,Flat White,Coffee,1,360,0,360,Visa,STF-013,4
TXN-002346,2023-12-27,10:09,JAVA HOUSE,CBD,CUST-0305,PRD-031,Chocolate Shake,Shakes,1,450,0,450,M-Pesa,STF-062,5
TXN-006195,2023-05-22,14:34,Java House,CBD,CUST-0074,PRD-019,Banana Bread,Pastry,1,220,0,220,mpesa,STF-052,5
TXN-000431,2023-03-18,12:09,Art Caffe,Westside,CUST-0091,PRD-024,Chicken Wrap,Food,1,600,0,600,Cash,STF-045,5
TXN-004587,2024-01-26,14:23,java house,Tudor,CUST-0056,PRD-016,Croissant,Pastry,1,280,0,280,M-Pesa,STF-003,5
TXN-007300,2024-11-12,14:31,java house,Westside,CUST-0395,PRD-024,Chicken Wrap,FOOD,2,600,0%,1200,Cash,STF-051,3
TXN-005699,2024-02-27,15:23,Java House,Tudor,CUST-0062,PRD-028,Mango Juice,Juices,1,290,0,290,MPESA,STF-077,4
TXN-005314,2023-04-01,09:46,Art Caffe,CBD,CUST-0027,PRD-020,Scone,Pastry,2,200,0,400,Mastercard,STF-041,5
TXN-008662,2023-01-03,07:07,Java House,CBD,CUST-0071,PRD-008,Mocha,Coffee,1,400,10,360,visa,STF-079,3
TXN-008092,2024-10-16,08:53,ArtCaffe,CBD,CUST-0298,PRD-016,Croissant,Pastry,2,280,20%,448,Visa,STF-051,5
TXN-001554,2024-07-10,13:06,Java House,CBD,CUST-0356,PRD-032,Vanilla Shake,Shakes,1,420,0,420,Cash,STF-023,3
TXN-000241,2023-02-16,16:22,Art Caffe,CBD,CUST-0289,PRD-033,Strawberry Shake,SHAKES,1,430,0,430,MPESA,STF-053,5
TXN-000784,2023-11-18,09:25,ArtCaffe,CBD,CUST-0295,PRD-013,Black Tea,Tea,1,160,0,160,MPESA,STF-057,4
TXN-003067,2024-11-17,19:42,Artcafe,CBD,CUST-0275,PRD-010,Lungo,Coffee,-1,270,5,256.5,mpesa,STF-054,5
TXN-000978,2024-07-07,06:24,java house,Westside,CUST-0254,PRD-019,Banana Bread,Pastry,1,220,0,,cash,STF-030,5
